qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
klue_mrc_validation_q_003071,klue_mrc,명예의장의 역할을 했던 인물의 이름은?,entity_ambiguity,,llm_rewrite,명예의장 역할 했던와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
klue_mrc_validation_q_003163,klue_mrc,금융위원회 예비인가 신청까지 소요되는 기간은?,numeric_temporal_mismatch,,original,금융위원회 예비인가 신청까지 소요되는 기간은?
klue_mrc_validation_q_003163,klue_mrc,금융위원회 예비인가 신청까지 소요되는 기간은?,numeric_temporal_mismatch,,keyword_rewrite,금융위원회 예비인 신청 소요 기간
klue_mrc_validation_q_003163,klue_mrc,금융위원회 예비인가 신청까지 소요되는 기간은?,numeric_temporal_mismatch,,semantic_rewrite,금융위원회 예비인 신청에 대한 금융위원회 정보는 무엇인가?
klue_mrc_validation_q_003163,klue_mrc,금융위원회 예비인가 신청까지 소요되는 기간은?,numeric_temporal_mismatch,,structured_rewrite,대상: 금융위원회 예비인 신청 / 요구정보: 정답 정보 / 숫자·시간 조건: 금융위원회
klue_mrc_validation_q_003163,klue_mrc,금융위원회 예비인가 신청까지 소요되는 기간은?,numeric_temporal_mismatch,,llm_rewrite,금융위원회 예비인 신청에서 특정 숫자나 시간 조건에 해당하는 정답 정보를 찾는 검색 질의
klue_mrc_validation_q_003191,klue_mrc,세계에서 가장 오랫동안 감옥에 있었던 인물은?,entity_ambiguity,,original,세계에서 가장 오랫동안 감옥에 있었던 인물은?
klue_mrc_validation_q_003191,klue_mrc,세계에서 가장 오랫동안 감옥에 있었던 인물은?,entity_ambiguity,,keyword_rewrite,오랫동안 있었던 세계 가장 감옥 인물 이름 역할
klue_mrc_validation_q_003191,klue_mrc,세계에서 가장 오랫동안 감옥에 있었던 인물은?,entity_ambiguity,,semantic_rewrite,오랫동안 있었던 세계와 관련된 인물 이름 역할를 더 명확히 묻는 질문
klue_mrc_validation_q_003191,klue_mrc,세계에서 가장 오랫동안 감옥에 있었던 인물은?,entity_ambiguity,,structured_rewrite,entity: 오랫동안 있었던 세계 / 관계: 인물 이름 역할 / 요구정보: 인물·주체
klue_mrc_validation_q_003191,klue_mrc,세계에서 가장 오랫동안 감옥에 있었던 인물은?,entity_ambiguity,,llm_rewrite,오랫동안 있었던 세계와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
klue_mrc_validation_q_003221,klue_mrc,미국에서 고난도 검증을 완료한 제품명은?,numeric_temporal_mismatch,,original,미국에서 고난도 검증을 완료한 제품명은?
klue_mrc_validation_q_003221,klue_mrc,미국에서 고난도 검증을 완료한 제품명은?,numeric_temporal_mismatch,,keyword_rewrite,완료한 제품명 미국 고난 검증
klue_mrc_validation_q_003221,klue_mrc,미국에서 고난도 검증을 완료한 제품명은?,numeric_temporal_mismatch,,semantic_rewrite,완료한 제품명 미국에 대한 제품명 정보는 무엇인가?
klue_mrc_validation_q_003221,klue_mrc,미국에서 고난도 검증을 완료한 제품명은?,numeric_temporal_mismatch,,structured_rewrite,대상: 완료한 제품명 미국 / 요구정보: 정답 정보 / 숫자·시간 조건: 제품명
klue_mrc_validation_q_003221,klue_mrc,미국에서 고난도 검증을 완료한 제품명은?,numeric_temporal_mismatch,,llm_rewrite,완료한 제품명 미국에서 특정 숫자나 시간 조건에 해당하는 정답 정보를 찾는 검색 질의
klue_mrc_validation_q_003236,klue_mrc,삭제된 튜토리얼 퀘스트의 수는?,missing_key_term,,original,삭제된 튜토리얼 퀘스트의 수는?
klue_mrc_validation_q_003236,klue_mrc,삭제된 튜토리얼 퀘스트의 수는?,missing_key_term,,keyword_rewrite,튜토리얼 삭제된 퀘스트 수는 숫자·연도 정보
klue_mrc_validation_q_003236,klue_mrc,삭제된 튜토리얼 퀘스트의 수는?,missing_key_term,,semantic_rewrite,튜토리얼 삭제된 퀘스트와 관련해 필요한 정보인 숫자·연도 정보를 명확히 묻는 질문
klue_mrc_validation_q_003236,klue_mrc,삭제된 튜토리얼 퀘스트의 수는?,missing_key_term,,structured_rewrite,대상: 튜토리얼 삭제된 퀘스트 / 필요한 정보: 숫자·연도 정보 / 조건: 질문에 드러난 핵심 단서
klue_mrc_validation_q_003236,klue_mrc,삭제된 튜토리얼 퀘스트의 수는?,missing_key_term,,llm_rewrite,튜토리얼 삭제된 퀘스트의 숫자·연도 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
klue_mrc_validation_q_003354,klue_mrc,뮤지컬 킹카부츠가 상연된 장소는?,missing_key_term,,original,뮤지컬 킹카부츠가 상연된 장소는?
klue_mrc_validation_q_003354,klue_mrc,뮤지컬 킹카부츠가 상연된 장소는?,missing_key_term,,keyword_rewrite,킹카부츠 뮤지컬 상연된 장소 장소·기관
klue_mrc_validation_q_003354,klue_mrc,뮤지컬 킹카부츠가 상연된 장소는?,missing_key_term,,semantic_rewrite,킹카부츠 뮤지컬 상연된와 관련해 필요한 정보인 장소·기관를 명확히 묻는 질문
klue_mrc_validation_q_003354,klue_mrc,뮤지컬 킹카부츠가 상연된 장소는?,missing_key_term,,structured_rewrite,대상: 킹카부츠 뮤지컬 상연된 / 필요한 정보: 장소·기관 / 조건: 질문에 드러난 핵심 단서
klue_mrc_validation_q_003354,klue_mrc,뮤지컬 킹카부츠가 상연된 장소는?,missing_key_term,,llm_rewrite,킹카부츠 뮤지컬 상연된의 장소·기관가 드러나는 문서를 찾기 위한 구체적인 검색 질의
klue_mrc_validation_q_003387,klue_mrc,자동차 디자인에 영감을 준 작품 이름은?,entity_ambiguity,,original,자동차 디자인에 영감을 준 작품 이름은?
klue_mrc_validation_q_003387,klue_mrc,자동차 디자인에 영감을 준 작품 이름은?,entity_ambiguity,,keyword_rewrite,자동차 디자인 영감 작품 이름 entity 관계 요구정보
klue_mrc_validation_q_003387,klue_mrc,자동차 디자인에 영감을 준 작품 이름은?,entity_ambiguity,,semantic_rewrite,자동차 디자인 영감와 관련된 entity 관계 요구정보를 더 명확히 묻는 질문
klue_mrc_validation_q_003387,klue_mrc,자동차 디자인에 영감을 준 작품 이름은?,entity_ambiguity,,structured_rewrite,entity: 자동차 디자인 영감 / 관계: entity 관계 요구정보 / 요구정보: 정답 정보
klue_mrc_validation_q_003387,klue_mrc,자동차 디자인에 영감을 준 작품 이름은?,entity_ambiguity,,llm_rewrite,자동차 디자인 영감와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
klue_mrc_validation_q_003440,klue_mrc,집주인과 세입자 간의 연결성을 강조한 사람들은?,entity_ambiguity,,original,집주인과 세입자 간의 연결성을 강조한 사람들은?
klue_mrc_validation_q_003440,klue_mrc,집주인과 세입자 간의 연결성을 강조한 사람들은?,entity_ambiguity,,keyword_rewrite,집주인 세입자 연결성 강조한 사람들 간의 인물 이름 역할
klue_mrc_validation_q_003440,klue_mrc,집주인과 세입자 간의 연결성을 강조한 사람들은?,entity_ambiguity,,semantic_rewrite,집주인 세입자 연결성와 관련된 인물 이름 역할를 더 명확히 묻는 질문
klue_mrc_validation_q_003440,klue_mrc,집주인과 세입자 간의 연결성을 강조한 사람들은?,entity_ambiguity,,structured_rewrite,entity: 집주인 세입자 연결성 / 관계: 인물 이름 역할 / 요구정보: 인물·주체
klue_mrc_validation_q_003440,klue_mrc,집주인과 세입자 간의 연결성을 강조한 사람들은?,entity_ambiguity,,llm_rewrite,집주인 세입자 연결성와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
klue_mrc_validation_q_003475,klue_mrc,중국의 경제성장률이 최고치를 기록한 해는?,numeric_temporal_mismatch,,original,중국의 경제성장률이 최고치를 기록한 해는?
klue_mrc_validation_q_003475,klue_mrc,중국의 경제성장률이 최고치를 기록한 해는?,numeric_temporal_mismatch,,keyword_rewrite,경제성장률 최고치 기록한 중국 해는
klue_mrc_validation_q_003475,klue_mrc,중국의 경제성장률이 최고치를 기록한 해는?,numeric_temporal_mismatch,,semantic_rewrite,경제성장률 최고치 기록한에 대한 해는 정보는 무엇인가?
klue_mrc_validation_q_003475,klue_mrc,중국의 경제성장률이 최고치를 기록한 해는?,numeric_temporal_mismatch,,structured_rewrite,대상: 경제성장률 최고치 기록한 / 요구정보: 정답 정보 / 숫자·시간 조건: 해는
klue_mrc_validation_q_003475,klue_mrc,중국의 경제성장률이 최고치를 기록한 해는?,numeric_temporal_mismatch,,llm_rewrite,경제성장률 최고치 기록한에서 특정 숫자나 시간 조건에 해당하는 정답 정보를 찾는 검색 질의
klue_mrc_validation_q_003520,klue_mrc,온라인 음악회 개최 비용은?,missing_key_term,,original,온라인 음악회 개최 비용은?
klue_mrc_validation_q_003520,klue_mrc,온라인 음악회 개최 비용은?,missing_key_term,,keyword_rewrite,온라인 음악회 개최 비용 정답 정보
klue_mrc_validation_q_003520,klue_mrc,온라인 음악회 개최 비용은?,missing_key_term,,semantic_rewrite,온라인 음악회 개최와 관련해 필요한 정보인 정답 정보를 명확히 묻는 질문
klue_mrc_validation_q_003520,klue_mrc,온라인 음악회 개최 비용은?,missing_key_term,,structured_rewrite,대상: 온라인 음악회 개최 / 필요한 정보: 정답 정보 / 조건: 질문에 드러난 핵심 단서
klue_mrc_validation_q_003520,klue_mrc,온라인 음악회 개최 비용은?,missing_key_term,,llm_rewrite,온라인 음악회 개최의 정답 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
klue_mrc_validation_q_003542,klue_mrc,주역 이름이 명훈인 영화는?,missing_key_term,,original,주역 이름이 명훈인 영화는?
klue_mrc_validation_q_003542,klue_mrc,주역 이름이 명훈인 영화는?,missing_key_term,,keyword_rewrite,명훈인 주역 이름 영화 정답 정보
klue_mrc_validation_q_003542,klue_mrc,주역 이름이 명훈인 영화는?,missing_key_term,,semantic_rewrite,명훈인 주역 이름와 관련해 필요한 정보인 정답 정보를 명확히 묻는 질문
klue_mrc_validation_q_003542,klue_mrc,주역 이름이 명훈인 영화는?,missing_key_term,,structured_rewrite,대상: 명훈인 주역 이름 / 필요한 정보: 정답 정보 / 조건: 질문에 드러난 핵심 단서
klue_mrc_validation_q_003542,klue_mrc,주역 이름이 명훈인 영화는?,missing_key_term,,llm_rewrite,명훈인 주역 이름의 정답 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
klue_mrc_validation_q_003555,klue_mrc,최근 1인당 소득이 3만달러 수준으로 늘어난 나라는?,numeric_temporal_mismatch,,original,최근 1인당 소득이 3만달러 수준으로 늘어난 나라는?
klue_mrc_validation_q_003555,klue_mrc,최근 1인당 소득이 3만달러 수준으로 늘어난 나라는?,numeric_temporal_mismatch,,keyword_rewrite,3만달러 1인당 늘어난 최근 소득 수준 나라
klue_mrc_validation_q_003555,klue_mrc,최근 1인당 소득이 3만달러 수준으로 늘어난 나라는?,numeric_temporal_mismatch,,semantic_rewrite,3만달러 1인당 늘어난에 대한 1인당 3만달러 정보는 무엇인가?
klue_mrc_validation_q_003555,klue_mrc,최근 1인당 소득이 3만달러 수준으로 늘어난 나라는?,numeric_temporal_mismatch,,structured_rewrite,대상: 3만달러 1인당 늘어난 / 요구정보: 숫자·연도 정보 / 숫자·시간 조건: 1인당 3만달러
klue_mrc_validation_q_003555,klue_mrc,최근 1인당 소득이 3만달러 수준으로 늘어난 나라는?,numeric_temporal_mismatch,,llm_rewrite,3만달러 1인당 늘어난에서 특정 숫자나 시간 조건에 해당하는 숫자·연도 정보를 찾는 검색 질의
klue_mrc_validation_q_003758,klue_mrc,지니에 가입한 사람의 수는?,missing_key_term,,original,지니에 가입한 사람의 수는?
klue_mrc_validation_q_003758,klue_mrc,지니에 가입한 사람의 수는?,missing_key_term,,keyword_rewrite,가입한 지니 사람 수는 숫자·연도 정보
klue_mrc_validation_q_003758,klue_mrc,지니에 가입한 사람의 수는?,missing_key_term,,semantic_rewrite,가입한 지니 사람와 관련해 필요한 정보인 숫자·연도 정보를 명확히 묻는 질문
klue_mrc_validation_q_003758,klue_mrc,지니에 가입한 사람의 수는?,missing_key_term,,structured_rewrite,대상: 가입한 지니 사람 / 필요한 정보: 숫자·연도 정보 / 조건: 질문에 드러난 핵심 단서
klue_mrc_validation_q_003758,klue_mrc,지니에 가입한 사람의 수는?,missing_key_term,,llm_rewrite,가입한 지니 사람의 숫자·연도 정보가 드러나는 문서를 찾기 위한 구체적인 검색 질의
klue_mrc_validation_q_003803,klue_mrc,인간이 불변성으로 부터 이득을 취한다고 말한 사람은?,entity_ambiguity,,original,인간이 불변성으로 부터 이득을 취한다고 말한 사람은?
klue_mrc_validation_q_003803,klue_mrc,인간이 불변성으로 부터 이득을 취한다고 말한 사람은?,entity_ambiguity,,keyword_rewrite,취한다고 불변성 인간 부터 이득 말한 사람 인물 이름 역할
klue_mrc_validation_q_003803,klue_mrc,인간이 불변성으로 부터 이득을 취한다고 말한 사람은?,entity_ambiguity,,semantic_rewrite,취한다고 불변성 인간와 관련된 인물 이름 역할를 더 명확히 묻는 질문
klue_mrc_validation_q_003803,klue_mrc,인간이 불변성으로 부터 이득을 취한다고 말한 사람은?,entity_ambiguity,,structured_rewrite,entity: 취한다고 불변성 인간 / 관계: 인물 이름 역할 / 요구정보: 인물·주체
klue_mrc_validation_q_003803,klue_mrc,인간이 불변성으로 부터 이득을 취한다고 말한 사람은?,entity_ambiguity,,llm_rewrite,취한다고 불변성 인간와 연결된 인물·기관·장소 정보를 구체화해서 찾는 검색 질의
klue_mrc_validation_q_003816,klue_mrc,창의 플러스 전형'이란 채용할 때 어떤 과정을 없앤 것인가?,lexical_mismatch,,original,창의 플러스 전형'이란 채용할 때 어떤 과정을 없앤 것인가?
klue_mrc_validation_q_003816,klue_mrc,창의 플러스 전형'이란 채용할 때 어떤 과정을 없앤 것인가?,lexical_mismatch,,keyword_rewrite,플러스 채용할 창의 전형 이란 과정 없앤 것인 방법
klue_mrc_validation_q_003816,klue_mrc,창의 플러스 전형'이란 채용할 때 어떤 과정을 없앤 것인가?,lexical_mismatch,,semantic_rewrite,플러스 채용할 창의에 대해 방법·과정를 찾는 질문
klue_mrc_validation_q_003816,klue_mrc,창의 플러스 전형'이란 채용할 때 어떤 과정을 없앤 것인가?,lexical_mismatch,,structured_rewrite,대상: 플러스 채용할 창의 / 속성: 방법·과정 / 질문유형: 방법·과정
klue_mrc_validation_q_003816,klue_mrc,창의 플러스 전형'이란 채용할 때 어떤 과정을 없앤 것인가?,lexical_mismatch,,llm_rewrite,플러스 채용할 창의 관련 문서에서 방법·과정를 찾기 위한 자연어 검색 질의
